ID_RUC|DPTO|PROV|DISTRITO|SEXO|CARGO_ENCUESTADO|ACT_ECO|ANIO|ESTADO_EMPRESA|VAR_VENTA|PCT_VAR_VENTA|MODAL_VENTA|PCT_TRAB_LABO|MODAL_TRAB|TIENE_PROB_FINANC|TIEMPO_RECUPERARSE|SUSP_PERFECTA
00000012201|LIMA|LIMA|LIMA|2.0|Gerente/a general|Otras actividades de venta al por menor en comercios no especializados|1992.0|Operativa|Disminuyó|49.0|Solo online|De 61 a 80%|Trabajo mixto|0.0|De 13 a 18 meses|0.0
00000012219|LIMA|LIMA|SANTIAGO DE SURCO|1.0|Otro|Construcción de carreteras y vías de ferrocarril|1970.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Trabajo mixto|0.0|No se vio afectada|0.0
00000012301|LIMA|LIMA|LINCE|2.0|Otro|Fabricación de calzado|1985.0|Inoperativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|1.0|De 6 a 12 meses|1.0
00000012302|LIMA|LIMA|LINCE|1.0|Gerente/a general|Venta al por menor de libros, periódicos y artículos de papelería en comercios especializados|1991.0|Parcialmente operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|Más de 24 meses|0.0
00000012364|LIMA|LIMA|PUEBLO LIBRE|1.0|Otro|Enseñanza secundaria de formación general|1965.0|Operativa|Disminuyó|2.0|Presencial y delivery|De 81 a 100%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000012424|LIMA|LIMA|SANTIAGO DE SURCO|1.0|Administrador/a|Enseñanza secundaria de formación general|1939.0|Inoperativa|Se mantiene||Presencial y delivery|De 61 a 80%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000012543|LIMA|LIMA|SAN ISIDRO|1.0|Contador/a|Actividades de alojamiento para estancias cortas|1976.0|Parcialmente operativa|Disminuyó|90.0|Solo online|De 21 a 40%|Trabajo mixto|0.0|De 19 a 24 meses|0.0
00000012697|LIMA|LIMA|SAN BORJA|2.0|Otro|Otros tipos de enseñanza n.c.p.|1993.0|Parcialmente operativa|Disminuyó|64.0|Presencial y delivery|De 41 a 60%|Solo trabajo remoto|0.0|Más de 24 meses|0.0
00000012728|CALLAO|CALLAO|CALLAO|1.0|Administrador/a|Enseñanza secundaria de formación general|1913.0|Parcialmente operativa|Disminuyó|45.0|Presencial y delivery|De 41 a 60%|Solo trabajo remoto|0.0|Más de 24 meses|0.0
00000012945|LIMA|LIMA|LINCE|1.0|Contador/a|Actividades de restaurantes y de servicio móvil de comidas|1989.0|Parcialmente operativa|Disminuyó|90.0|Por otra modalidad|Hasta 20%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000012974|LIMA|LIMA|LA VICTORIA|1.0|Otro|Otras industrias manufactureras n.c.p.|1991.0|Operativa|Disminuyó|70.0|Solo online|De 21 a 40%|Trabajo mixto|0.0|De 6 a 12 meses|1.0
00000013065|LIMA|LIMA|SAN BORJA|2.0|Otro|Venta al por mayor de materiales de construcción, artículos de ferretería y equipo y materiales de fontanería y calefacción|2000.0|Parcialmente operativa|Disminuyó|40.0|Solo a traves de delivery|De 61 a 80%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000013103|LIMA|LIMA|BREÑA|1.0|Gerente/a general|Fabricación de artículos confeccionados de materiales textiles, excepto prendas de vestir|1989.0|Operativa|Aumentó|15.0|Solo online|De 81 a 100%|Solo trabajo presencial|0.0|De 6 a 12 meses|0.0
00000013160|LIMA|LIMA|SAN JUAN DE LURIGANCHO|1.0|Otro|Fabricación de carrocerías para vehículos automotores; fabricación de remolques y semirremolques|1986.0|Parcialmente operativa|Disminuyó|30.0|Solo de forma presencial|Hasta 20%|Solo trabajo remoto|1.0|De 6 a 12 meses|1.0
00000013176|LIMA|LIMA|SANTIAGO DE SURCO|2.0|Otro|Venta al por menor de combustibles para vehículos automotores en comercios especializados|1985.0|Operativa|Disminuyó|65.0|Solo de forma presencial|De 61 a 80%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000013355|LIMA|LIMA|SAN ISIDRO|2.0|Contador/a|Fabricación de otros productos químicos n.c.p.|1981.0|Operativa|Disminuyó|20.0|Presencial y delivery|De 41 a 60%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000013408|LIMA|LIMA|SANTIAGO DE SURCO|1.0|Contador/a|Venta al por mayor de materiales de construcción, artículos de ferretería y equipo y materiales de fontanería y calefacción|1990.0|Parcialmente operativa|Disminuyó|65.0|Presencial y delivery|De 41 a 60%|Trabajo mixto|0.0|Más de 24 meses|0.0
00000013546|LIMA|LIMA|SAN ISIDRO|1.0|Administrador/a|Actividades de alojamiento para estancias cortas|1998.0|Parcialmente operativa|Se mantiene||Solo de forma presencial|De 61 a 80%|Trabajo mixto|0.0|De 13 a 18 meses|1.0
00000013593|CALLAO|CALLAO|CALLAO|1.0|Otro|Fundición de metales no ferrosos|1969.0|Operativa|Disminuyó|60.0|Presencial y delivery|Hasta 20%|Solo trabajo remoto|1.0|De 13 a 18 meses|0.0
00000013603|CALLAO|CALLAO|BELLAVISTA|1.0|Administrador/a|Enseñanza pre-escolar y primaria|1925.0|Parcialmente operativa|Disminuyó|3.0|Presencial y delivery|De 81 a 100%|Trabajo mixto|1.0|En menos de 6 meses|0.0
00000013607|CALLAO|CALLAO|CALLAO|1.0|Contador/a|Manipulación de la carga|1993.0|Operativa|Disminuyó|36.0|Por otra modalidad|De 21 a 40%|Trabajo mixto|1.0|De 13 a 18 meses|0.0
00000013626|LIMA|LIMA|SANTIAGO DE SURCO|1.0|Contador/a|Elaboración y conservación de pescado, crustáceos y moluscos|1991.0|Operativa|Disminuyó|30.0|Solo online|De 61 a 80%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000013674|LIMA|LIMA|SAN ISIDRO|1.0|Contador/a|Actividades de alojamiento para estancias cortas|1979.0|Parcialmente operativa|Disminuyó|80.0|Presencial y delivery|De 21 a 40%|Trabajo mixto|1.0|De 19 a 24 meses|0.0
00000013732|LIMA|LIMA|SURQUILLO|1.0|Otro|Enseñanza secundaria de formación general|1933.0|Parcialmente operativa|Se mantiene||Por otra modalidad|De 61 a 80%|Solo trabajo remoto|0.0|En menos de 6 meses|0.0
00000013800|LIMA|LIMA|JESUS MARIA|2.0|Administrador/a|Otras actividades especializadas de construcción|1992.0|Parcialmente operativa|Disminuyó|80.0|Solo de forma presencial|Hasta 20%|Trabajo mixto|0.0|De 13 a 18 meses|1.0
00000013801|LIMA|LIMA|SAN LUIS|2.0|Gerente/a general|Transporte de carga por carretera|1993.0|Parcialmente operativa|Disminuyó|90.0|Solo de forma presencial|De 61 a 80%|Solo trabajo presencial|0.0|De 13 a 18 meses|0.0
00000013872|LIMA|LIMA|LIMA|1.0|Otro|Edición de periódicos, revistas y publicaciones periódicas|2018.0|Parcialmente operativa|Disminuyó|40.0|Presencial y delivery|De 41 a 60%|Solo trabajo remoto|0.0|Más de 24 meses|0.0
00000013987|LIMA|LIMA|ATE|1.0|Otro|Enseñanza pre-escolar y primaria|1971.0|Parcialmente operativa|Disminuyó|35.0|Presencial y delivery|De 41 a 60%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000014021|LIMA|LIMA|PUEBLO LIBRE|2.0|Contador/a|Fabricación de papel y cartón ondulado y de envases de papel y cartón|1993.0|Parcialmente operativa|Disminuyó|35.0|Solo online|De 41 a 60%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000014095|LIMA|LIMA|LIMA|1.0|Otro|Elaboración y conservación de pescado, crustáceos y moluscos|1981.0|Operativa|Se mantiene||Presencial y delivery|De 41 a 60%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000014109|LIMA|LIMA|CARABAYLLO|2.0|Gerente/a general|Transporte urbano y suburbano de pasajeros por vía terrestre|1989.0|Parcialmente operativa|Disminuyó|70.0|Solo de forma presencial|De 21 a 40%|Trabajo mixto|0.0|De 13 a 18 meses|1.0
00000014254|LIMA|LIMA|SANTIAGO DE SURCO|2.0|Otro|Actividades de restaurantes y de servicio móvil de comidas|1993.0|Operativa|Aumentó|10.0|Solo online|De 81 a 100%|Trabajo mixto|1.0|De 13 a 18 meses|0.0
00000014324|LIMA|LIMA|ATE|1.0|Contador/a|Elaboración de otros productos alimenticios n.c.p.|1993.0|Operativa|Aumentó|80.0|Solo de forma presencial|De 61 a 80%|Solo trabajo presencial|0.0|No se vio afectada|0.0
00000014518|LIMA|LIMA|SAN ISIDRO|2.0|Contador/a|Venta al por mayor de otros tipos de maquinaria y equipo|1993.0|Parcialmente operativa|Disminuyó|50.0|Presencial y delivery|De 41 a 60%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000014585|LIMA|LIMA|MIRAFLORES|2.0|Administrador/a|Enseñanza superior|1993.0|Inoperativa||||||||
00000014619|LIMA|LIMA|SAN BORJA|2.0|Contador/a|Actividades de apoyo para la extracción de petróleo y gas natural|1993.0|Operativa|Disminuyó|50.0|Por otra modalidad|De 81 a 100%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000014647|LIMA|LIMA|ATE|2.0|Contador/a|Fabricación de productos metálicos para uso estructural|1994.0|Parcialmente operativa|Disminuyó|80.0|Solo de forma presencial|Hasta 20%|Solo trabajo presencial|0.0|De 6 a 12 meses|0.0
00000014821|LIMA|LIMA|SANTIAGO DE SURCO|2.0|Contador/a|Enseñanza superior|1994.0|Parcialmente operativa|Disminuyó|3.0|Presencial y delivery|De 61 a 80%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000014892|LIMA|LIMA|MIRAFLORES|2.0|Contador/a|Enseñanza pre-escolar y primaria|1956.0|Operativa|Disminuyó|45.0|Presencial y delivery|De 61 a 80%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000014893|LIMA|LIMA|JESUS MARIA|1.0|Otro|Actividades de seguridad privada|1996.0|Operativa|Disminuyó|8.0|Solo de forma presencial|De 81 a 100%|Trabajo mixto|0.0|De 19 a 24 meses|0.0
00000014927|CALLAO|CALLAO|BELLAVISTA|1.0|Administrador/a|Venta al por mayor de otros tipos de maquinaria y equipo|1982.0|Parcialmente operativa|Disminuyó|30.0|Solo online|De 21 a 40%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000015040|LIMA|LIMA|LA VICTORIA|2.0|Otro|Elaboración y conservación de pescado, crustáceos y moluscos|1999.0|Operativa|Disminuyó|70.0|Solo a traves de delivery|De 41 a 60%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000015087|LIMA|LIMA|LINCE|1.0|Contador/a|Transporte de carga por vía aérea|1994.0|Operativa|Disminuyó|90.0|Solo online|De 41 a 60%|Solo trabajo presencial|0.0|De 13 a 18 meses|0.0
00000015261|LIMA|LIMA|LIMA|1.0|Contador/a|Fabricación de otros hilos y cables eléctricos|1952.0|Parcialmente operativa|Disminuyó|60.0|Solo a traves de delivery|De 21 a 40%|Trabajo mixto|1.0|De 6 a 12 meses|0.0
00000015279|CALLAO|CALLAO|CALLAO|1.0|Otro|Fabricación de productos de plástico|1994.0|Parcialmente operativa|Disminuyó|37.0|Presencial y delivery|De 21 a 40%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000015295|LIMA|LIMA|LIMA|1.0|Contador/a|Enseñanza secundaria de formación general|2004.0|Operativa|Disminuyó|40.0|Por otra modalidad|De 61 a 80%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000015326|LIMA|LIMA|SAN ISIDRO|1.0|Contador/a|Construcción de otras obras de ingeniería civil|1994.0|Parcialmente operativa|Aumentó|24.0|Por otra modalidad|Hasta 20%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000015340|CALLAO|CALLAO|CALLAO|2.0|Contador/a|Industrias básicas de hierro y acero|1994.0|Parcialmente operativa|Disminuyó|70.0|Solo a traves de delivery|De 21 a 40%|Trabajo mixto|0.0|De 13 a 18 meses|1.0
00000015377|LIMA|LIMA|SAN ISIDRO|2.0|Otro|Venta al por mayor de materias primas agropecuarias y animales vivos|1994.0|Operativa|Aumentó|4.0|Solo a traves de delivery|De 81 a 100%|Trabajo mixto|0.0|No se vio afectada|0.0
00000015392|LIMA|LIMA|ANCON|1.0|Otro|Venta al por menor de combustibles para vehículos automotores en comercios especializados|2015.0|Operativa|Disminuyó|40.0|Solo de forma presencial|De 61 a 80%|Solo trabajo presencial|0.0|De 6 a 12 meses|0.0
00000015401|LIMA|LIMA|LA MOLINA|1.0|Otro|Venta de vehículos automotores|1994.0|Operativa|Disminuyó|60.0|Solo online|De 41 a 60%|Trabajo mixto|0.0|De 13 a 18 meses|1.0
00000015402|LIMA|LIMA|CHORRILLOS|2.0|Gerente/a general|Elaboración de otros productos alimenticios n.c.p.|1994.0|Inoperativa|NO REALIO VENTAS|||Hasta 20%|Trabajo mixto|0.0|De 13 a 18 meses|1.0
00000015453|LIMA|LIMA|SAN ISIDRO|2.0|Contador/a|Extracción de gas natural|1995.0|Operativa|Disminuyó|25.0|Solo de forma presencial|De 21 a 40%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000015468|CALLAO|CALLAO|CALLAO|1.0|Propietario/a|Actividades de agencias de viajes|1995.0|Inoperativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|1.0|En menos de 6 meses|0.0
00000015489|LIMA|LIMA|SANTIAGO DE SURCO|2.0|Contador/a|Enseñanza pre-escolar y primaria|1959.0|Parcialmente operativa|Disminuyó|70.0|Por otra modalidad|De 41 a 60%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000015494|CALLAO|CALLAO|VENTANILLA|2.0|Contador/a|Fabricación de productos de la refinación del petróleo|1996.0|Parcialmente operativa|Disminuyó|70.0|Solo de forma presencial|De 81 a 100%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000015496|LIMA|LIMA|SAN ISIDRO|1.0|Otro|Fabricación de productos de la refinación del petróleo|1994.0|Parcialmente operativa|Disminuyó|75.0|Solo online|De 81 a 100%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000015528|LIMA|LIMA|SAN MARTIN DE PORRES|1.0|Otro|Fabricación de productos de plástico|1995.0|Operativa|Disminuyó|30.0|Solo a traves de delivery|De 21 a 40%|Trabajo mixto|1.0|De 6 a 12 meses|0.0
00000015575|LIMA|LIMA|LINCE|2.0|Otro|Fabricación de productos farmacéuticos, sustancias químicas medicinales y productos botánicos de uso farmacéutico|1956.0|Parcialmente operativa|Disminuyó|7.0|Solo de forma presencial|De 21 a 40%|Trabajo mixto|0.0|De 13 a 18 meses|0.0
00000015634|CALLAO|CALLAO|CALLAO|2.0|Gerente/a general|Reparación de equipo de transporte, excepto vehículos automotores|2015.0|Parcialmente operativa|Aumentó|100.0|Solo online|De 41 a 60%|Trabajo mixto|0.0|De 13 a 18 meses|0.0
00000015654|LIMA|LIMA|SANTA ANITA|2.0|Contador/a|Fabricación de otros artículos de papel y cartón|1970.0|Operativa|Se mantiene||Solo de forma presencial|De 81 a 100%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000015668|LIMA|LIMA|LIMA|1.0|Otro|Venta al por mayor de ordenadores, equipo periférico y programas de informática|1995.0|Operativa|Disminuyó|29.0|Por otra modalidad|De 81 a 100%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000015690|LIMA|LIMA|JESUS MARIA|1.0|Otro|Venta al por mayor de otros tipos de maquinaria y equipo|1995.0|Operativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|En menos de 6 meses|0.0
00000015694|LIMA|LIMA|ATE|1.0|Contador/a|Transporte de carga por carretera|1995.0|Operativa|Se mantiene||Por otra modalidad|De 61 a 80%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000015724|LIMA|LIMA|SANTIAGO DE SURCO|1.0|Contador/a|Enseñanza pre-escolar y primaria|1995.0|Operativa|Disminuyó|29.0|Presencial y delivery|De 61 a 80%|Solo trabajo remoto|0.0|De 13 a 18 meses|0.0
00000016065|LIMA|LIMA|LIMA|1.0|Contador/a|Venta al por mayor de otros enseres domésticos|1995.0|Operativa|Aumentó|23.0|Solo de forma presencial|De 81 a 100%|Trabajo mixto|0.0|No se vio afectada|0.0
00000016114|LIMA|LIMA|SAN ISIDRO|2.0|Administrador/a|Otras actividades de servicios financieros, excepto las de seguros y fondos de pensiones n.c.p.|1995.0|Operativa|Disminuyó|25.0|Por otra modalidad|Hasta 20%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000016138|LIMA|LIMA|SAN ISIDRO|1.0|Contador/a|Venta al por mayor de productos textiles, prendas de vestir y calzado|1995.0|Operativa|Disminuyó|65.0|Solo online|De 21 a 40%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000016214|LIMA|LIMA|SAN JUAN DE MIRAFLORES|2.0|Gerente/a general|Fabricación de artículos de hormigón, cemento y yeso|1996.0|Parcialmente operativa|Disminuyó|83.0|Solo de forma presencial|Hasta 20%|Trabajo mixto|0.0|De 19 a 24 meses|0.0
00000016222|LIMA|LIMA|SANTIAGO DE SURCO|1.0|Contador/a|Venta de vehículos automotores|1995.0|Parcialmente operativa|Disminuyó|75.0|Por otra modalidad|De 21 a 40%|Trabajo mixto|0.0|De 19 a 24 meses|1.0
00000016224|LIMA|LIMA|SAN ISIDRO|1.0|Administrador/a|Actividades de alojamiento para estancias cortas|1996.0|Parcialmente operativa|Disminuyó|81.0|Solo de forma presencial|Hasta 20%|Solo trabajo presencial|1.0|Más de 24 meses|1.0
00000016233|LIMA|LIMA|LIMA|2.0|Contador/a|Fabricación de motores, generadores y transformadores eléctricos y aparatos de distribución y control de la energía eléctrica|1995.0|Operativa|Disminuyó|80.0|Solo de forma presencial|De 41 a 60%|Trabajo mixto|1.0|De 6 a 12 meses|0.0
00000016265|LIMA|LIMA|SAN ISIDRO|2.0|Contador/a|Extracción de gas natural|1992.0|Parcialmente operativa|Disminuyó|46.0|Solo de forma presencial|De 81 a 100%|Solo trabajo remoto|0.0|Más de 24 meses|0.0
00000016272|LIMA|LIMA|SAN ISIDRO|1.0|Contador/a|Venta al por mayor de otros enseres domésticos|1996.0|Parcialmente operativa|Disminuyó|81.0|Presencial y delivery|De 81 a 100%|Solo trabajo remoto|0.0|De 13 a 18 meses|0.0
00000016306|LIMA|LIMA|MAGDALENA DEL MAR|1.0|Contador/a|Actividades inmobiliarias realizadas con bienes propios o arrendados|1996.0|Parcialmente operativa|Disminuyó|37.0|Presencial y delivery|De 41 a 60%|Solo trabajo remoto|0.0|De 13 a 18 meses|1.0
00000016316|LIMA|LIMA|ATE|1.0|Administrador/a|Fabricación de productos metálicos para uso estructural|1996.0|Inoperativa|Disminuyó|90.0|Solo de forma presencial|Hasta 20%|Solo trabajo presencial|0.0|De 13 a 18 meses|0.0
00000016319|LIMA|LIMA|SAN ISIDRO|1.0|Contador/a|Actividades de arquitectura e ingeniería y actividades conexas de consultoría técnica|1996.0|Parcialmente operativa|Disminuyó|80.0|Presencial y delivery|Hasta 20%|Solo trabajo remoto|0.0|Más de 24 meses|1.0
00000016322|LIMA|LIMA|SAN ISIDRO|1.0|Otro|Enseñanza secundaria de formación general|1996.0|Parcialmente operativa|Disminuyó|40.0|Presencial y delivery|De 61 a 80%|Solo trabajo remoto|0.0|De 13 a 18 meses|1.0
00000016324|CALLAO|CALLAO|CALLAO|1.0|Otro|Venta al por mayor de otros tipos de maquinaria y equipo|1996.0|Parcialmente operativa|Disminuyó|53.0|Solo de forma presencial|De 61 a 80%|Trabajo mixto|0.0|De 13 a 18 meses|0.0
00000016447|LIMA|LIMA|SANTIAGO DE SURCO|1.0|Otro|Actividades inmobiliarias realizadas con bienes propios o arrendados|1996.0|Parcialmente operativa|Disminuyó|66.0|Presencial y delivery|De 21 a 40%|Trabajo mixto|0.0|De 6 a 12 meses|1.0
00000016884|CALLAO|CALLAO|CALLAO|2.0|Contador/a|Fabricación de sustancias químicas básicas|1964.0|Operativa|Disminuyó|20.0|Presencial y delivery|De 41 a 60%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000016897|LIMA|LIMA|LURIGANCHO|2.0|Contador/a|Elaboración de bebidas no alcohólicas; producción de aguas minerales y otras aguas embotelladas|1996.0|Operativa|Disminuyó|45.0|Solo online|De 81 a 100%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000016908|LIMA|LIMA|SAN ISIDRO|2.0|Gerente/a general|Generación, transmisión y distribución de energía eléctrica|1992.0|Parcialmente operativa|Disminuyó|3.0|Por otra modalidad|De 61 a 80%|Trabajo mixto|0.0|De 6 a 12 meses|1.0
00000016929|LIMA|LIMA|SAN ISIDRO|2.0|Gerente/a general|Otros tipos de enseñanza n.c.p.|1996.0|Inoperativa|NO REALIO VENTAS|||Hasta 20%|Solo trabajo remoto|0.0|Más de 24 meses|1.0
00000016936|LIMA|LIMA|SAN ISIDRO|2.0|Contador/a|Transmisiones de radio|1996.0|Parcialmente operativa|Se mantiene||Presencial y delivery|De 21 a 40%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000016947|LIMA|LIMA|SANTIAGO DE SURCO|2.0|Contador/a|Actividades de alojamiento para estancias cortas|1996.0|Parcialmente operativa|Disminuyó|80.0|Solo de forma presencial|De 21 a 40%|Trabajo mixto|1.0|De 6 a 12 meses|1.0
00000016959|LIMA|LIMA|LIMA|1.0|Otro|Venta al por mayor de otros enseres domésticos|1996.0|Operativa|Disminuyó|65.0|Solo online|De 61 a 80%|Trabajo mixto|0.0|De 6 a 12 meses|1.0
00000016970|LIMA|LIMA|MIRAFLORES|2.0|Contador/a|Actividades creativas, artísticas y de entretenimiento|1996.0|Inoperativa|Disminuyó|100.0|Presencial y delivery|Hasta 20%|Solo trabajo remoto|0.0|De 6 a 12 meses|1.0
00000016978|LIMA|LIMA|SAN ISIDRO|1.0|Contador/a|Actividades de alojamiento para estancias cortas|2000.0|Parcialmente operativa|Disminuyó|86.0|Solo de forma presencial|Hasta 20%|Trabajo mixto|0.0|Más de 24 meses|0.0
00000016996|LIMA|LIMA|SAN ISIDRO|2.0|Contador/a|Otras actividades profesionales, científicas y técnicas n.c.p.|2000.0|Operativa|Disminuyó|32.0|Presencial y delivery|Hasta 20%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000017030|LIMA|LIMA|SAN ISIDRO|1.0|Contador/a|Otras actividades de venta al por menor en comercios no especializados|1997.0|Parcialmente operativa|Disminuyó|60.0|Solo online|De 41 a 60%|Trabajo mixto|0.0|Más de 24 meses|0.0
00000017041|LIMA|LIMA|SAN ISIDRO|1.0|Gerente/a general|Elaboración y conservación de pescado, crustáceos y moluscos|1993.0|Operativa|Disminuyó|30.0|Solo a traves de delivery|De 61 a 80%|Trabajo mixto|0.0|De 6 a 12 meses|0.0
00000017089|LIMA|LIMA|LIMA|1.0|Contador/a|Venta al por menor de prendas de vestir, calzado y artículos de cuero en comercios especializados|1997.0|Parcialmente operativa|Disminuyó|99.0|Presencial y delivery|Hasta 20%|Solo trabajo remoto|0.0|De 6 a 12 meses|0.0
00000017099|LIMA|LIMA|SANTIAGO DE SURCO|2.0|Contador/a|Elaboración y conservación de frutas, legumbres y hortalizas|1997.0|Operativa|Aumentó|3.0|Solo a traves de delivery|De 61 a 80%|Trabajo mixto|0.0|De 13 a 18 meses|0.0
00000017128|CALLAO|CALLAO|CALLAO|2.0|Otro|Otras actividades de servicio de comidas|1997.0|Parcialmente operativa|Disminuyó|80.0|Solo online|Hasta 20%|Solo trabajo remoto|0.0|De 13 a 18 meses|0.0
00000017160|LIMA|LIMA|MIRAFLORES|1.0|Otro|Otras instalaciones para obras de construcción|1994.0|Parcialmente operativa|NO REALIO VENTAS|||De 21 a 40%|Trabajo mixto|1.0|De 6 a 12 meses|0.0
00000017185|CALLAO|CALLAO|CALLAO|1.0|Contador/a|Almacenamiento y depósito|1997.0|Parcialmente operativa|Disminuyó|30.0|Solo de forma presencial|De 61 a 80%|Trabajo mixto|0.0|En menos de 6 meses|0.0
00000017187|LIMA|LIMA|CHORRILLOS|1.0|Contador/a|Enseñanza superior|1997.0|Operativa|Se mantiene||Presencial y delivery|De 81 a 100%|Solo trabajo remoto|0.0|En menos de 6 meses|0.0
00000017189|LIMA|LIMA|ATE|1.0|Contador/a|Venta de vehículos automotores|1997.0|Operativa|Disminuyó|73.0|Por otra modalidad|De 41 a 60%|Trabajo mixto|0.0|De 19 a 24 meses|0.0
